ID_partida,Tipo_IA,Puntuacion_Final,Resultado,Cartas,Plantado
239,IA_dificil,19,Victoria,8,False
240,IA_facil,17,Derrota,5,True
240,IA_medio,20,Empate,6,True
240,IA_dificil,20,Empate,6,True
241,IA_facil,17,Derrota,4,True
241,IA_medio,20,Victoria,5,True
241,IA_dificil,18,Derrota,6,True
242,IA_facil,17,Derrota,4,True
242,IA_medio,21,Victoria,5,False
242,IA_dificil,19,Derrota,4,False
243,IA_facil,17,Derrota,6,True
243,IA_medio,18,Derrota,5,True
243,IA_dificil,20,Victoria,8,False
244,IA_facil,19,Derrota,5,True
244,IA_medio,20,Victoria,4,True
244,IA_dificil,17,Derrota,4,True
245,IA_facil,17,Derrota,4,True
245,IA_medio,18,Derrota,4,True
245,IA_dificil,21,Victoria,5,False
246,IA_facil,17,Derrota,4,True
246,IA_medio,20,Victoria,4,True
246,IA_dificil,18,Derrota,5,True
247,IA_facil,19,Empate,5,True
247,IA_medio,19,Empate,5,True
247,IA_dificil,18,Derrota,4,True
248,IA_facil,18,Derrota,6,True
248,IA_medio,20,Derrota,5,True
248,IA_dificil,21,Victoria,7,False
249,IA_facil,18,Derrota,4,True
249,IA_medio,20,Victoria,5,True
249,IA_dificil,18,Derrota,5,True
250,IA_facil,19,Empate,5,True
250,IA_medio,19,Empate,5,True
250,IA_dificil,18,Derrota,6,True
251,IA_facil,18,Derrota,5,True
251,IA_medio,19,Derrota,4,True
251,IA_dificil,20,Victoria,6,False
252,IA_facil,21,Victoria,6,False
252,IA_medio,14,Derrota,5,False
252,IA_dificil,14,Derrota,5,False
253,IA_facil,19,Derrota,5,False
253,IA_medio,21,Victoria,5,False
253,IA_dificil,19,Derrota,4,False
254,IA_facil,17,Derrota,5,True
254,IA_medio,19,Victoria,5,True
254,IA_dificil,18,Derrota,5,True
255,IA_facil,17,Derrota,3,True
255,IA_medio,19,Victoria,4,True
255,IA_dificil,17,Derrota,6,True
256,IA_facil,20,Victoria,5,True
256,IA_medio,19,Derrota,4,True
256,IA_dificil,18,Derrota,8,True
257,IA_facil,17,Derrota,5,True
257,IA_medio,17,Derrota,3,True
257,IA_dificil,20,Victoria,6,False
258,IA_facil,19,Victoria,5,True
258,IA_medio,18,Derrota,5,True
258,IA_dificil,18,Derrota,6,True
259,IA_facil,19,Empate,7,False
259,IA_medio,18,Derrota,4,True
259,IA_dificil,19,Empate,5,True
260,IA_facil,19,Derrota,5,True
260,IA_medio,21,Victoria,6,False
260,IA_dificil,14,Derrota,5,False
261,IA_facil,18,Empate,5,True
261,IA_medio,17,Derrota,4,True
261,IA_dificil,18,Empate,5,True
262,IA_facil,17,Derrota,5,False
262,IA_medio,17,Derrota,5,False
262,IA_dificil,21,Victoria,5,False
263,IA_facil,18,Empate,6,False
263,IA_medio,18,Empate,5,True
263,IA_dificil,18,Empate,5,True
264,IA_facil,18,Derrota,5,True
264,IA_medio,18,Derrota,5,True
264,IA_dificil,20,Victoria,4,True
265,IA_facil,21,Victoria,6,False
265,IA_medio,17,Derrota,4,True
265,IA_dificil,12,Derrota,5,False
266,IA_facil,17,Derrota,7,True
266,IA_medio,20,Victoria,5,True
266,IA_dificil,18,Derrota,5,True
267,IA_facil,19,Victoria,4,True
267,IA_medio,18,Derrota,5,True
267,IA_dificil,18,Derrota,4,True
268,IA_facil,18,Derrota,6,True
268,IA_medio,19,Victoria,5,True
268,IA_dificil,18,Derrota,5,True
269,IA_facil,12,Derrota,5,False
269,IA_medio,21,Victoria,5,False
269,IA_dificil,13,Derrota,4,False
270,IA_facil,19,Victoria,5,True
270,IA_medio,22,Derrota,6,True
270,IA_dificil,18,Derrota,5,True
271,IA_facil,17,Derrota,8,True
271,IA_medio,18,Victoria,5,True
271,IA_dificil,17,Derrota,5,True
272,IA_facil,19,Derrota,6,True
272,IA_medio,21,Victoria,8,False
272,IA_dificil,18,Derrota,4,True
273,IA_facil,18,Empate,5,True
273,IA_medio,18,Empate,4,True
273,IA_dificil,17,Derrota,7,True
274,IA_facil,21,Victoria,6,False
274,IA_medio,16,Derrota,5,False
274,IA_dificil,13,Derrota,5,False
275,IA_facil,19,Victoria,5,True
275,IA_medio,18,Derrota,6,True
275,IA_dificil,17,Derrota,5,True
276,IA_facil,17,Derrota,5,True
276,IA_medio,17,Derrota,5,True
276,IA_dificil,20,Victoria,5,True
277,IA_facil,19,Empate,5,True
277,IA_medio,19,Empate,5,True
277,IA_dificil,19,Empate,5,True
278,IA_facil,19,Empate,5,True
278,IA_medio,19,Empate,4,True
278,IA_dificil,22,Derrota,7,True
279,IA_facil,19,Empate,7,False
279,IA_medio,22,Derrota,6,True
279,IA_dificil,19,Empate,5,True
280,IA_facil,21,Victoria,6,False
280,IA_medio,11,Derrota,5,False
280,IA_dificil,11,Derrota,5,False
281,IA_facil,17,Derrota,4,True
281,IA_medio,17,Derrota,6,True
281,IA_dificil,18,Victoria,6,True
282,IA_facil,17,Derrota,5,True
282,IA_medio,18,Derrota,6,True
282,IA_dificil,19,Victoria,6,True
283,IA_facil,17,Derrota,4,True
283,IA_medio,19,Victoria,5,True
283,IA_dificil,17,Derrota,7,True
284,IA_facil,22,Derrota,7,True
284,IA_medio,17,Derrota,5,True
284,IA_dificil,19,Victoria,8,False
285,IA_facil,20,Derrota,5,True
285,IA_medio,19,Derrota,5,True
285,IA_dificil,21,Victoria,6,False
286,IA_facil,17,Derrota,5,True
286,IA_medio,17,Derrota,5,True
286,IA_dificil,19,Victoria,5,True
287,IA_facil,20,Victoria,4,True
287,IA_medio,18,Derrota,6,True
287,IA_dificil,19,Derrota,6,True
288,IA_facil,17,Derrota,4,True
288,IA_medio,19,Victoria,7,False
288,IA_dificil,18,Derrota,5,True
289,IA_facil,19,Derrota,6,False
289,IA_medio,20,Derrota,5,True
289,IA_dificil,21,Victoria,6,False
290,IA_facil,18,Empate,6,False
290,IA_medio,18,Empate,5,True
290,IA_dificil,17,Derrota,4,True
291,IA_facil,15,Derrota,6,False
291,IA_medio,21,Victoria,6,False
291,IA_dificil,18,Derrota,4,True
292,IA_facil,17,Derrota,5,True
292,IA_medio,17,Derrota,6,True
292,IA_dificil,18,Victoria,6,True
293,IA_facil,17,Derrota,4,True
293,IA_medio,19,Empate,5,True
293,IA_dificil,19,Empate,6,False
294,IA_facil,20,Victoria,5,True
294,IA_medio,17,Derrota,4,True
294,IA_dificil,17,Derrota,7,True
295,IA_facil,18,Derrota,6,True
295,IA_medio,19,Empate,7,False
295,IA_dificil,19,Empate,6,True
296,IA_facil,18,Derrota,5,True
296,IA_medio,19,Victoria,6,True
296,IA_dificil,17,Derrota,6,True
297,IA_facil,20,Derrota,7,False
297,IA_medio,18,Derrota,4,True
297,IA_dificil,21,Victoria,7,False
298,IA_facil,21,Victoria,4,False
298,IA_medio,7,Derrota,3,False
298,IA_dificil,5,Derrota,3,False
299,IA_facil,18,Victoria,5,True
299,IA_medio,17,Derrota,6,True
299,IA_dificil,17,Derrota,8,True
300,IA_facil,21,Victoria,6,False
300,IA_medio,18,Derrota,3,True
300,IA_dificil,18,Derrota,5,False
301,IA_facil,20,Derrota,5,False
301,IA_medio,21,Victoria,5,False
301,IA_dificil,17,Derrota,4,False
302,IA_facil,18,Derrota,5,True
302,IA_medio,19,Victoria,5,True
302,IA_dificil,18,Derrota,5,True
303,IA_facil,18,Derrota,5,True
303,IA_medio,18,Derrota,4,True
303,IA_dificil,19,Victoria,6,False
304,IA_facil,17,Derrota,5,True
304,IA_medio,18,Derrota,7,True
304,IA_dificil,19,Victoria,6,True
305,IA_facil,21,Victoria,6,False
305,IA_medio,8,Derrota,5,False
305,IA_dificil,16,Derrota,5,False
306,IA_facil,19,Empate,4,True
306,IA_medio,17,Derrota,3,True
306,IA_dificil,19,Empate,5,False
307,IA_facil,17,Derrota,4,True
307,IA_medio,18,Victoria,4,True
307,IA_dificil,17,Derrota,5,True
308,IA_facil,17,Empate,4,True
308,IA_medio,22,Derrota,6,True
308,IA_dificil,17,Empate,5,True
309,IA_facil,21,Victoria,9,False
309,IA_medio,18,Derrota,5,True
309,IA_dificil,18,Derrota,6,True
310,IA_facil,18,Empate,5,True
310,IA_medio,18,Empate,4,True
310,IA_dificil,17,Derrota,5,True
311,IA_facil,17,Derrota,6,True
311,IA_medio,18,Derrota,4,True
311,IA_dificil,20,Victoria,7,False
312,IA_facil,19,Derrota,5,True
312,IA_medio,19,Derrota,5,True
312,IA_dificil,20,Victoria,4,True
313,IA_facil,9,Derrota,5,False
313,IA_medio,17,Derrota,5,False
313,IA_dificil,21,Victoria,5,False
314,IA_facil,21,Victoria,7,False
314,IA_medio,17,Derrota,5,True
314,IA_dificil,20,Derrota,5,True
315,IA_facil,20,Victoria,5,True
315,IA_medio,17,Derrota,5,True
315,IA_dificil,17,Derrota,6,True
316,IA_facil,18,Empate,4,True
316,IA_medio,18,Empate,6,False
316,IA_dificil,18,Empate,5,True
317,IA_facil,22,Derrota,5,True
317,IA_medio,17,Derrota,6,True
317,IA_dificil,18,Victoria,4,True
318,IA_facil,17,Derrota,5,True
318,IA_medio,18,Victoria,7,False
318,IA_dificil,17,Derrota,4,True
319,IA_facil,17,Derrota,4,True
319,IA_medio,19,Empate,5,False
319,IA_dificil,19,Empate,4,True
320,IA_facil,19,Derrota,5,True
320,IA_medio,17,Derrota,5,True
320,IA_dificil,20,Victoria,6,False
321,IA_facil,18,Derrota,6,True
321,IA_medio,19,Victoria,4,True
321,IA_dificil,17,Derrota,4,True
322,IA_facil,11,Derrota,5,False
322,IA_medio,18,Derrota,3,True
322,IA_dificil,21,Victoria,5,False
323,IA_facil,17,Empate,5,True
323,IA_medio,17,Empate,5,True
323,IA_dificil,22,Derrota,6,True
324,IA_facil,18,Empate,7,False
324,IA_medio,17,Derrota,4,True
324,IA_dificil,18,Empate,5,True
325,IA_facil,21,Victoria,5,False
325,IA_medio,16,Derrota,4,False
325,IA_dificil,11,Derrota,4,False
326,IA_facil,18,Derrota,5,True
326,IA_medio,20,Victoria,4,True
326,IA_dificil,18,Derrota,6,True
327,IA_facil,9,Derrota,4,False
327,IA_medio,13,Derrota,4,False
327,IA_dificil,21,Victoria,4,False
328,IA_facil,19,Derrota,6,True
328,IA_medio,17,Derrota,4,True
328,IA_dificil,20,Victoria,4,True
329,IA_facil,15,Derrota,5,False
329,IA_medio,21,Victoria,5,False
329,IA_dificil,16,Derrota,4,False
330,IA_facil,17,Derrota,4,True
330,IA_medio,18,Victoria,6,True
330,IA_dificil,17,Derrota,6,True
331,IA_facil,21,Victoria,5,False
331,IA_medio,9,Derrota,4,False
331,IA_dificil,13,Derrota,4,False
332,IA_facil,15,Derrota,4,False
332,IA_medio,21,Victoria,4,False
332,IA_dificil,14,Derrota,3,False
333,IA_facil,19,Derrota,8,True
333,IA_medio,17,Derrota,4,True
333,IA_dificil,20,Victoria,5,True
334,IA_facil,18,Derrota,7,True
334,IA_medio,19,Victoria,7,True
334,IA_dificil,18,Derrota,4,True
335,IA_facil,19,Derrota,5,False
335,IA_medio,17,Derrota,5,False
335,IA_dificil,21,Victoria,5,False
336,IA_facil,17,Derrota,3,True
336,IA_medio,19,Victoria,4,True
336,IA_dificil,17,Derrota,4,True
337,IA_facil,17,Derrota,4,True
337,IA_medio,18,Victoria,5,True
337,IA_dificil,17,Derrota,5,True
338,IA_facil,20,Derrota,5,True
338,IA_medio,21,Victoria,8,False
338,IA_dificil,19,Derrota,5,True
339,IA_facil,21,Victoria,5,False
339,IA_medio,11,Derrota,4,False
339,IA_dificil,17,Derrota,4,False
340,IA_facil,17,Derrota,6,True
340,IA_medio,19,Victoria,5,True
340,IA_dificil,18,Derrota,5,True
341,IA_facil,16,Derrota,5,False
341,IA_medio,14,Derrota,5,False
341,IA_dificil,21,Victoria,5,False
342,IA_facil,17,Derrota,5,True
342,IA_medio,20,Victoria,6,False
342,IA_dificil,17,Derrota,5,True
343,IA_facil,20,Victoria,7,False
343,IA_medio,17,Derrota,5,True
343,IA_dificil,19,Derrota,5,True
344,IA_facil,17,Derrota,5,True
344,IA_medio,20,Victoria,7,True
344,IA_dificil,17,Derrota,7,True
345,IA_facil,18,Derrota,5,True
345,IA_medio,18,Derrota,5,True
345,IA_dificil,20,Victoria,5,True
346,IA_facil,18,Empate,6,True
346,IA_medio,17,Derrota,4,True
346,IA_dificil,18,Empate,7,False
347,IA_facil,10,Derrota,4,False
347,IA_medio,21,Victoria,4,False
347,IA_dificil,13,Derrota,3,False
348,IA_facil,20,Empate,6,True
348,IA_medio,17,Derrota,5,True
348,IA_dificil,20,Empate,6,True
349,IA_facil,19,Derrota,7,True
349,IA_medio,20,Victoria,6,True
349,IA_dificil,17,Derrota,5,True
350,IA_facil,21,Victoria,6,False
350,IA_medio,17,Derrota,5,False
350,IA_dificil,15,Derrota,5,False
351,IA_facil,17,Empate,5,True
351,IA_medio,17,Empate,6,False
351,IA_dificil,17,Empate,4,True
352,IA_facil,13,Derrota,5,False
352,IA_medio,15,Derrota,5,False
352,IA_dificil,21,Victoria,5,False
353,IA_facil,17,Derrota,5,True
353,IA_medio,19,Victoria,9,False
353,IA_dificil,17,Derrota,6,True
354,IA_facil,20,Empate,5,True
354,IA_medio,19,Derrota,8,True
354,IA_dificil,20,Empate,6,True
355,IA_facil,21,Victoria,8,False
355,IA_medio,18,Derrota,4,True
355,IA_dificil,17,Derrota,6,True
356,IA_facil,18,Derrota,4,True
356,IA_medio,20,Empate,7,False
356,IA_dificil,20,Empate,4,True
357,IA_facil,19,Empate,5,True
357,IA_medio,19,Empate,4,True
357,IA_dificil,18,Derrota,5,True
358,IA_facil,19,Empate,4,True
358,IA_medio,22,Derrota,7,True
358,IA_dificil,19,Empate,6,True
359,IA_facil,18,Derrota,5,True
359,IA_medio,20,Victoria,6,False
359,IA_dificil,18,Derrota,4,True
360,IA_facil,19,Empate,6,False
360,IA_medio,19,Empate,5,True
360,IA_dificil,17,Derrota,5,True
361,IA_facil,21,Victoria,6,False
361,IA_medio,9,Derrota,5,False
361,IA_dificil,17,Derrota,4,True
362,IA_facil,18,Derrota,7,True
362,IA_medio,18,Derrota,7,True
362,IA_dificil,19,Victoria,4,True
363,IA_facil,17,Derrota,5,True
363,IA_medio,18,Victoria,5,True
363,IA_dificil,17,Derrota,4,True
364,IA_facil,21,Victoria,5,False
364,IA_medio,10,Derrota,4,False
364,IA_dificil,11,Derrota,4,False
365,IA_facil,17,Empate,7,False
365,IA_medio,17,Empate,5,True
365,IA_dificil,17,Empate,6,True
366,IA_facil,17,Derrota,4,True
366,IA_medio,19,Victoria,6,False
366,IA_dificil,17,Derrota,5,True
367,IA_facil,17,Derrota,5,True
367,IA_medio,19,Victoria,7,False
367,IA_dificil,17,Derrota,4,True
368,IA_facil,17,Derrota,6,True
368,IA_medio,19,Victoria,5,True
368,IA_dificil,18,Derrota,5,True
369,IA_facil,15,Derrota,5,False
369,IA_medio,20,Derrota,5,False
369,IA_dificil,21,Victoria,5,False
370,IA_facil,15,Derrota,6,False
370,IA_medio,21,Victoria,6,False
370,IA_dificil,17,Derrota,4,True
371,IA_facil,17,Derrota,5,True
371,IA_medio,22,Derrota,6,True
371,IA_dificil,21,Victoria,6,False
372,IA_facil,20,Derrota,5,False
372,IA_medio,21,Victoria,5,False
372,IA_dificil,15,Derrota,4,False
373,IA_facil,20,Victoria,6,False
373,IA_medio,17,Derrota,5,True
373,IA_dificil,17,Derrota,4,True
374,IA_facil,22,Derrota,5,True
374,IA_medio,21,Victoria,5,False
374,IA_dificil,10,Derrota,4,False
375,IA_facil,21,Victoria,6,False
375,IA_medio,16,Derrota,5,False
375,IA_dificil,18,Derrota,5,False
376,IA_facil,19,Empate,5,True
376,IA_medio,22,Derrota,6,True
376,IA_dificil,19,Empate,5,True
377,IA_facil,17,Derrota,5,True
377,IA_medio,19,Empate,4,True
377,IA_dificil,19,Empate,5,True
378,IA_facil,19,Victoria,6,True
378,IA_medio,17,Derrota,6,True
378,IA_dificil,18,Derrota,5,True
379,IA_facil,19,Victoria,5,True
379,IA_medio,17,Derrota,5,True
379,IA_dificil,18,Derrota,8,True
380,IA_facil,17,Victoria,8,False
380,IA_medio,22,Derrota,8,True
380,IA_dificil,22,Derrota,4,True
381,IA_facil,18,Derrota,5,True
381,IA_medio,19,Victoria,7,False
381,IA_dificil,17,Derrota,5,True
382,IA_facil,20,Victoria,5,True
382,IA_medio,17,Derrota,5,True
382,IA_dificil,17,Derrota,6,True
383,IA_facil,17,Derrota,3,True
383,IA_medio,17,Derrota,7,True
383,IA_dificil,19,Victoria,6,True
384,IA_facil,21,Victoria,5,False
384,IA_medio,9,Derrota,4,False
384,IA_dificil,14,Derrota,4,False
385,IA_facil,20,Victoria,5,False
385,IA_medio,19,Derrota,4,True
385,IA_dificil,18,Derrota,4,True
386,IA_facil,18,Derrota,6,True
386,IA_medio,19,Empate,7,False
386,IA_dificil,19,Empate,5,True
387,IA_facil,19,Empate,5,True
387,IA_medio,19,Empate,7,False
387,IA_dificil,18,Derrota,5,True
388,IA_facil,18,Victoria,5,True
388,IA_medio,17,Derrota,5,True
388,IA_dificil,17,Derrota,6,True
389,IA_facil,22,Derrota,7,True
389,IA_medio,17,Victoria,4,True
389,IA_dificil,22,Derrota,6,True
390,IA_facil,21,Victoria,4,False
390,IA_medio,8,Derrota,3,False
390,IA_dificil,14,Derrota,3,False
391,IA_facil,20,Victoria,7,True
391,IA_medio,17,Derrota,7,True
391,IA_dificil,19,Derrota,4,True
392,IA_facil,21,Victoria,5,False
392,IA_medio,19,Derrota,4,False
392,IA_dificil,19,Derrota,4,False
393,IA_facil,18,Empate,6,False
393,IA_medio,18,Empate,5,True
393,IA_dificil,17,Derrota,5,True
394,IA_facil,22,Derrota,5,True
394,IA_medio,17,Derrota,4,True
394,IA_dificil,20,Victoria,7,False
395,IA_facil,18,Empate,5,True
395,IA_medio,18,Empate,6,False
395,IA_dificil,17,Derrota,3,True
396,IA_facil,19,Derrota,5,True
396,IA_medio,21,Victoria,6,False
396,IA_dificil,19,Derrota,5,False
397,IA_facil,17,Derrota,5,True
397,IA_medio,20,Victoria,8,False
397,IA_dificil,19,Derrota,5,True
398,IA_facil,17,Derrota,6,True
398,IA_medio,19,Victoria,6,True
398,IA_dificil,18,Derrota,4,True
399,IA_facil,19,Derrota,5,False
399,IA_medio,13,Derrota,5,False
399,IA_dificil,21,Victoria,5,False
400,IA_facil,18,Derrota,4,True
400,IA_medio,19,Victoria,5,True
400,IA_dificil,17,Derrota,5,True
401,IA_facil,22,Derrota,6,True
401,IA_medio,17,Derrota,6,True
401,IA_dificil,19,Victoria,5,True
402,IA_facil,21,Victoria,4,False
402,IA_medio,7,Derrota,3,False
402,IA_dificil,13,Derrota,3,False
403,IA_facil,18,Derrota,4,True
403,IA_medio,20,Victoria,5,False
403,IA_dificil,18,Derrota,4,True
404,IA_facil,18,Derrota,6,True
404,IA_medio,19,Victoria,6,True
404,IA_dificil,17,Derrota,4,True
405,IA_facil,19,Victoria,6,False
405,IA_medio,17,Derrota,4,True
405,IA_dificil,18,Derrota,5,True
406,IA_facil,14,Derrota,4,False
406,IA_medio,14,Derrota,4,False
406,IA_dificil,21,Victoria,4,False
407,IA_facil,20,Victoria,4,True
407,IA_medio,17,Derrota,5,True
407,IA_dificil,17,Derrota,4,True
408,IA_facil,19,Empate,6,True
408,IA_medio,19,Empate,5,True
408,IA_dificil,19,Empate,6,True
409,IA_facil,19,Derrota,4,True
409,IA_medio,21,Victoria,5,False
409,IA_dificil,16,Derrota,4,False
410,IA_facil,20,Empate,5,True
410,IA_medio,20,Empate,5,True
410,IA_dificil,19,Derrota,5,True
411,IA_facil,17,Empate,6,True
411,IA_medio,17,Empate,6,True
411,IA_dificil,17,Empate,4,True
412,IA_facil,17,Derrota,4,True
412,IA_medio,17,Derrota,5,True
412,IA_dificil,20,Victoria,4,True
413,IA_facil,18,Derrota,4,True
413,IA_medio,18,Derrota,5,True
413,IA_dificil,19,Victoria,7,False
414,IA_facil,22,Derrota,7,True
414,IA_medio,17,Derrota,6,True
414,IA_dificil,20,Victoria,5,True
415,IA_facil,20,Victoria,5,True
415,IA_medio,17,Derrota,4,True
415,IA_dificil,18,Derrota,6,True
416,IA_facil,20,Empate,7,False
416,IA_medio,18,Derrota,4,True
416,IA_dificil,20,Empate,6,True
417,IA_facil,18,Derrota,5,True
417,IA_medio,20,Victoria,5,True
417,IA_dificil,19,Derrota,4,True
418,IA_facil,17,Derrota,4,True
418,IA_medio,20,Victoria,5,False
418,IA_dificil,17,Derrota,4,True
419,IA_facil,15,Derrota,6,False
419,IA_medio,21,Victoria,6,False
419,IA_dificil,16,Derrota,5,False
420,IA_facil,20,Victoria,9,False
420,IA_medio,17,Derrota,5,True
420,IA_dificil,18,Derrota,5,True
421,IA_facil,17,Derrota,7,True
421,IA_medio,18,Empate,7,True
421,IA_dificil,18,Empate,4,True
422,IA_facil,17,Derrota,7,True
422,IA_medio,17,Derrota,4,True
422,IA_dificil,18,Victoria,5,True
423,IA_facil,21,Victoria,5,False
423,IA_medio,15,Derrota,4,False
423,IA_dificil,9,Derrota,4,False
424,IA_facil,21,Victoria,5,False
424,IA_medio,14,Derrota,4,False
424,IA_dificil,13,Derrota,4,False
425,IA_facil,21,Victoria,6,False
425,IA_medio,20,Derrota,5,False
425,IA_dificil,19,Derrota,4,True
426,IA_facil,18,Victoria,4,True
426,IA_medio,17,Derrota,3,True
426,IA_dificil,17,Derrota,6,True
427,IA_facil,21,Victoria,6,False
427,IA_medio,17,Derrota,4,True
427,IA_dificil,18,Derrota,5,False
428,IA_facil,17,Derrota,7,False
428,IA_medio,21,Victoria,7,False
428,IA_dificil,13,Derrota,6,False
429,IA_facil,21,Victoria,5,False
429,IA_medio,12,Derrota,4,False
429,IA_dificil,14,Derrota,4,False
430,IA_facil,17,Derrota,5,True
430,IA_medio,20,Victoria,7,False
430,IA_dificil,19,Derrota,5,True
431,IA_facil,17,Empate,5,True
431,IA_medio,17,Empate,5,True
431,IA_dificil,22,Derrota,5,True
432,IA_facil,18,Derrota,5,True
432,IA_medio,20,Victoria,4,True
432,IA_dificil,17,Derrota,5,True
433,IA_facil,20,Victoria,6,False
433,IA_medio,18,Derrota,4,True
433,IA_dificil,17,Derrota,4,True
434,IA_facil,17,Derrota,6,True
434,IA_medio,17,Derrota,5,True
434,IA_dificil,18,Victoria,5,True
435,IA_facil,20,Derrota,5,False
435,IA_medio,16,Derrota,5,False
435,IA_dificil,21,Victoria,5,False
436,IA_facil,17,Empate,6,True
436,IA_medio,17,Empate,6,True
436,IA_dificil,17,Empate,5,True
437,IA_facil,18,Derrota,7,True
437,IA_medio,19,Victoria,5,True
437,IA_dificil,18,Derrota,5,True
438,IA_facil,18,Victoria,6,False
438,IA_medio,17,Derrota,5,True
438,IA_dificil,17,Derrota,4,True
439,IA_facil,20,Victoria,4,True
439,IA_medio,22,Derrota,6,True
439,IA_dificil,17,Derrota,5,True
440,IA_facil,17,Empate,4,True
440,IA_medio,17,Empate,4,True
440,IA_dificil,22,Derrota,7,True
441,IA_facil,22,Derrota,6,True
441,IA_medio,20,Empate,6,False
441,IA_dificil,20,Empate,5,True
442,IA_facil,18,Empate,6,False
442,IA_medio,17,Derrota,4,True
442,IA_dificil,18,Empate,5,True
443,IA_facil,21,Victoria,6,False
443,IA_medio,20,Derrota,4,True
443,IA_dificil,10,Derrota,5,False
444,IA_facil,10,Derrota,4,False
444,IA_medio,12,Derrota,4,False
444,IA_dificil,21,Victoria,4,False
445,IA_facil,22,Derrota,4,True
445,IA_medio,17,Derrota,5,True
445,IA_dificil,19,Victoria,5,True
446,IA_facil,18,Derrota,4,True
446,IA_medio,18,Derrota,5,True
446,IA_dificil,19,Victoria,5,True
447,IA_facil,18,Derrota,3,True
447,IA_medio,18,Derrota,7,True
447,IA_dificil,19,Victoria,7,True
448,IA_facil,21,Victoria,7,False
448,IA_medio,17,Derrota,4,True
448,IA_dificil,20,Derrota,5,True
449,IA_facil,20,Derrota,6,True
449,IA_medio,21,Victoria,7,False
449,IA_dificil,20,Derrota,5,True
450,IA_facil,18,Empate,6,True
450,IA_medio,17,Derrota,5,True
450,IA_dificil,18,Empate,6,True
451,IA_facil,19,Derrota,5,True
451,IA_medio,21,Victoria,6,False
451,IA_dificil,16,Derrota,5,False
452,IA_facil,19,Derrota,8,True
452,IA_medio,17,Derrota,3,True
452,IA_dificil,20,Victoria,6,True
453,IA_facil,20,Victoria,6,True
453,IA_medio,18,Derrota,6,True
453,IA_dificil,17,Derrota,5,True
454,IA_facil,19,Empate,6,True
454,IA_medio,19,Empate,6,True
454,IA_dificil,18,Derrota,6,True
455,IA_facil,21,Victoria,5,False
455,IA_medio,19,Derrota,4,False
455,IA_dificil,10,Derrota,4,False
456,IA_facil,18,Derrota,7,True
456,IA_medio,19,Victoria,5,True
456,IA_dificil,22,Derrota,5,True
457,IA_facil,17,Derrota,7,True
457,IA_medio,20,Empate,5,True
457,IA_dificil,20,Empate,5,True
458,IA_facil,17,Derrota,4,True
458,IA_medio,18,Victoria,5,False
458,IA_dificil,17,Derrota,4,True
459,IA_facil,17,Derrota,4,True
459,IA_medio,19,Derrota,5,True
459,IA_dificil,20,Victoria,4,True
460,IA_facil,22,Derrota,5,True
460,IA_medio,20,Victoria,5,False
460,IA_dificil,18,Derrota,3,True
461,IA_facil,18,Derrota,5,True
461,IA_medio,17,Derrota,6,True
461,IA_dificil,20,Victoria,5,True
462,IA_facil,19,Empate,5,True
462,IA_medio,17,Derrota,5,True
462,IA_dificil,19,Empate,5,True
463,IA_facil,18,Empate,5,True
463,IA_medio,18,Empate,6,False
463,IA_dificil,18,Empate,4,True
464,IA_facil,17,Derrota,4,True
464,IA_medio,18,Empate,4,True
464,IA_dificil,18,Empate,6,False
465,IA_facil,21,Victoria,8,False
465,IA_medio,17,Derrota,4,True
465,IA_dificil,17,Derrota,5,True
466,IA_facil,17,Empate,3,True
466,IA_medio,22,Derrota,8,True
466,IA_dificil,17,Empate,4,True
467,IA_facil,19,Victoria,6,True
467,IA_medio,18,Derrota,7,True
467,IA_dificil,17,Derrota,4,True
468,IA_facil,19,Derrota,6,True
468,IA_medio,19,Derrota,6,True
468,IA_dificil,20,Victoria,4,True
469,IA_facil,17,Empate,4,True
469,IA_medio,17,Empate,6,True
469,IA_dificil,22,Derrota,7,True
470,IA_facil,22,Derrota,4,True
470,IA_medio,17,Derrota,5,True
470,IA_dificil,21,Victoria,7,False
471,IA_facil,19,Victoria,6,True
471,IA_medio,18,Derrota,6,True
471,IA_dificil,18,Derrota,7,True
472,IA_facil,18,Derrota,5,True
